# date=2019-03-14;scenarioFile=scenario_jonquera.ini;landscapeFile=landscape/jonquera.lcp;ignitionFile=perimetres/jonquera_central_polygon_2.shp;perimeterResolution=30m;distanceResolution=30m;StartDate=2019-07-22 18:00:00;EndDate=2019-07-23 06:00:00;hoursOfSimulation=12
generation individual p0 p1  p2        p3        p4        p5        p6        p7        p8       p9      p10      p11      p12      p13      p14      p15   p16      p17      p18      p19      p20 runtime maxRSS outputs cpu csw exit error
0 177 2 9 6 67 92 3 347 32 40 0.199749 0 0 0 0 0 0 0 0 0 0 0 5.32 25544 35576 99% 723 0 1.034600 
0 178 12 8 8 23 74 11 135 49 97 1.674876 0 0 0 0 0 0 0 0 0 0 0 5.27 23704 35648 99% 825 0 1.000543 
0 179 4 5 3 24 60 15 19 33 68 0.594798 0 0 0 0 0 0 0 0 0 0 0 6.00 27188 35632 99% 949 0 1.125898 
0 180 15 8 9 50 81 12 187 49 97 1.415780 0 0 0 0 0 0 0 0 0 0 0 2.48 23584 232 99% 357 0 9999.990234 
0 181 2 11 2 68 85 21 298 36 63 1.409396 0 0 0 0 0 0 0 0 0 0 0 11.07 34808 35712 99% 1249 0 1.265805 
0 182 7 9 3 58 69 8 130 38 98 1.000893 0 0 0 0 0 0 0 0 0 0 0 5.55 23948 35560 99% 649 0 1.005763 
0 183 5 7 10 66 83 2 65 32 55 0.705661 0 0 0 0 0 0 0 0 0 0 0 4.91 24780 35560 99% 640 0 1.013961 
0 184 2 7 12 23 97 13 129 34 43 1.802857 0 0 0 0 0 0 0 0 0 0 0 54.94 69072 35976 99% 5608 0 1.667032 
0 185 12 2 13 41 98 7 110 43 88 0.945308 0 0 0 0 0 0 0 0 0 0 0 4.50 23860 35608 98% 644 0 1.001869 
0 186 2 6 8 64 98 5 12 47 97 0.528819 0 0 0 0 0 0 0 0 0 0 0 5.81 24016 35552 99% 700 0 1.007101 
0 187 5 14 8 54 90 17 121 35 52 0.456258 0 0 0 0 0 0 0 0 0 0 0 16.94 38220 35744 99% 2245 0 1.284395 
0 188 2 13 14 55 66 5 218 31 37 0.766850 0 0 0 0 0 0 0 0 0 0 0 6.05 27224 35600 99% 1180 0 1.070152 
0 189 13 2 11 37 76 13 301 42 88 0.563845 0 0 0 0 0 0 0 0 0 0 0 4.28 23796 35632 99% 580 0 1.001133 
0 190 14 3 3 51 65 14 341 34 67 0.795596 0 0 0 0 0 0 0 0 0 0 0 4.29 24008 35632 98% 704 0 1.001483 
0 191 9 7 3 67 66 2 331 48 34 1.637261 0 0 0 0 0 0 0 0 0 0 0 7.27 28536 35600 99% 969 0 1.035263 
0 192 12 14 1 29 72 14 254 31 97 1.563038 0 0 0 0 0 0 0 0 0 0 0 2.54 23620 232 99% 362 0 9999.990234 
0 193 5 11 2 63 71 14 290 36 75 0.891558 0 0 0 0 0 0 0 0 0 0 0 6.04 25016 35584 99% 745 0 1.043027 
0 194 2 13 14 20 80 18 184 39 100 0.410149 0 0 0 0 0 0 0 0 0 0 0 0.58 22300 8 99% 64 0 9999.990234 
0 195 4 12 1 67 81 12 247 47 39 1.202431 0 0 0 0 0 0 0 0 0 0 0 63.83 72356 35976 99% 6781 0 1.528608 
0 196 10 8 14 46 87 23 309 49 35 0.438860 0 0 0 0 0 0 0 0 0 0 0 1335.56 409632 37216 99% 130869 0 4.219234 
0 197 13 5 2 66 70 13 122 50 97 0.588727 0 0 0 0 0 0 0 0 0 0 0 4.20 23716 35648 98% 533 0 1.000518 
0 198 6 6 3 35 75 6 295 46 79 0.148631 0 0 0 0 0 0 0 0 0 0 0 5.30 24116 35552 98% 626 0 1.010380 
0 199 7 4 15 31 92 19 326 47 34 0.503775 0 0 0 0 0 0 0 0 0 0 0 898.43 362896 37000 99% 88275 0 3.955659 
0 200 2 9 13 37 88 15 284 41 44 0.809350 0 0 0 0 0 0 0 0 0 0 0 65.12 75368 36096 99% 6674 0 1.918346 
0 201 2 13 11 51 93 20 182 42 87 1.784285 0 0 0 0 0 0 0 0 0 0 0 6.20 25532 35600 97% 769 0 1.055782 
0 202 9 13 13 54 89 9 67 44 55 1.509900 0 0 0 0 0 0 0 0 0 0 0 7.25 27592 35608 99% 885 0 1.085234 
0 203 3 13 3 62 77 9 347 48 81 0.206546 0 0 0 0 0 0 0 0 0 0 0 5.67 24360 35560 99% 809 0 1.018843 
0 204 3 14 10 31 68 18 143 43 77 1.185443 0 0 0 0 0 0 0 0 0 0 0 7.35 26608 35616 99% 926 0 1.081822 
0 205 3 9 11 56 91 12 233 35 50 1.364881 0 0 0 0 0 0 0 0 0 0 0 16.27 38184 35704 99% 1873 0 1.244225 
0 206 9 2 1 49 85 19 353 31 78 0.186256 0 0 0 0 0 0 0 0 0 0 0 6.44 25716 35592 99% 912 0 1.054082 
0 207 2 6 6 32 69 10 134 30 97 0.952911 0 0 0 0 0 0 0 0 0 0 0 4.56 24392 35560 99% 573 0 1.019349 
0 208 13 5 9 41 99 7 295 37 31 1.773927 0 0 0 0 0 0 0 0 0 0 0 18.93 42568 35712 99% 2084 0 1.154603 
0 209 13 2 1 63 79 0 86 41 69 1.030462 0 0 0 0 0 0 0 0 0 0 0 4.70 24008 35584 99% 607 0 1.004352 
0 210 2 7 9 67 91 8 23 34 68 0.193973 0 0 0 0 0 0 0 0 0 0 0 4.83 25044 35568 98% 637 0 1.033117 
0 211 2 12 0 26 82 16 45 46 78 1.484714 0 0 0 0 0 0 0 0 0 0 0 6.82 26136 35616 99% 833 0 1.085704 
0 212 12 5 14 43 85 8 321 38 66 0.780076 0 0 0 0 0 0 0 0 0 0 0 5.36 24368 35560 99% 610 0 1.013527 
0 213 6 12 11 44 82 22 111 49 84 1.507525 0 0 0 0 0 0 0 0 0 0 0 6.33 24924 35576 99% 773 0 1.034323 
0 214 4 4 1 26 80 11 139 40 31 1.284237 0 0 0 0 0 0 0 0 0 0 0 100.21 98704 36008 99% 10245 0 1.688154 
0 215 5 7 5 31 61 13 208 30 36 1.035308 0 0 0 0 0 0 0 0 0 0 0 78.10 80564 36128 99% 8042 0 1.649588 
0 216 2 14 1 49 90 14 353 45 94 0.406117 0 0 0 0 0 0 0 0 0 0 0 6.27 24512 35576 99% 733 0 1.028717 
0 217 14 8 5 37 96 7 299 34 54 0.328972 0 0 0 0 0 0 0 0 0 0 0 7.50 25792 35576 99% 927 0 1.031466 
0 218 11 12 12 52 86 20 32 46 91 0.675998 0 0 0 0 0 0 0 0 0 0 0 4.25 23740 35648 99% 557 0 1.000362 
0 219 12 2 7 70 72 16 118 40 94 0.882156 0 0 0 0 0 0 0 0 0 0 0 4.31 24012 35576 99% 540 0 1.003653 
0 220 9 3 1 59 73 9 19 43 63 0.569098 0 0 0 0 0 0 0 0 0 0 0 5.93 27552 35608 99% 823 0 1.106344 
0 221 12 8 12 56 88 13 8 42 69 1.934649 0 0 0 0 0 0 0 0 0 0 0 4.56 23816 35616 97% 819 0 1.001929 
0 222 13 14 12 47 85 13 75 44 63 0.808481 0 0 0 0 0 0 0 0 0 0 0 4.53 23768 35648 94% 720 0 1.000326 
0 223 5 3 6 58 60 12 291 37 88 0.166663 0 0 0 0 0 0 0 0 0 0 0 4.66 24384 35568 99% 601 0 1.020615 
0 224 4 2 9 39 93 13 256 31 92 1.064443 0 0 0 0 0 0 0 0 0 0 0 6.17 24620 35568 98% 805 0 1.026908 
0 225 14 4 10 34 68 13 15 37 34 1.490948 0 0 0 0 0 0 0 0 0 0 0 90.83 101276 36168 99% 9374 0 1.791291 
0 226 6 6 7 61 89 6 5 42 95 0.096522 0 0 0 0 0 0 0 0 0 0 0 4.44 24000 35552 99% 593 0 1.005787 
0 227 3 2 9 38 85 3 84 49 93 0.303020 0 0 0 0 0 0 0 0 0 0 0 4.96 24000 35560 99% 626 0 1.004316 
0 228 9 2 1 63 76 8 211 38 60 1.536711 0 0 0 0 0 0 0 0 0 0 0 6.64 27532 35608 98% 899 0 1.088212 
0 229 5 5 6 26 91 12 87 33 45 1.513911 0 0 0 0 0 0 0 0 0 0 0 31.64 51124 35872 99% 3504 0 1.536227 
0 230 12 7 5 27 100 11 258 35 69 0.419710 0 0 0 0 0 0 0 0 0 0 0 5.68 24016 35584 99% 707 0 1.002833 
0 231 13 8 5 35 94 11 321 42 52 0.161469 0 0 0 0 0 0 0 0 0 0 0 9.09 31920 35648 99% 1076 0 1.166815 
0 232 11 3 11 68 95 8 48 32 42 0.201711 0 0 0 0 0 0 0 0 0 0 0 9.20 32984 35656 99% 1174 0 1.192084 
0 233 4 7 1 21 90 26 240 41 62 0.459001 0 0 0 0 0 0 0 0 0 0 0 19.86 42192 35840 99% 2391 0 1.325770 
0 234 13 9 6 47 67 15 17 49 53 0.240505 0 0 0 0 0 0 0 0 0 0 0 16.23 40760 35760 99% 1779 0 1.423591 
0 235 2 8 7 40 69 17 304 34 44 1.738325 0 0 0 0 0 0 0 0 0 0 0 101.50 93056 36032 99% 10294 0 2.235919 
0 236 14 4 7 44 60 17 172 46 51 1.317537 0 0 0 0 0 0 0 0 0 0 0 48.11 63188 35864 99% 5355 0 1.651878 
0 237 14 4 6 29 86 24 241 46 76 1.821881 0 0 0 0 0 0 0 0 0 0 0 2.58 23708 232 99% 393 0 9999.990234 
0 238 13 8 2 31 82 16 246 33 43 0.289467 0 0 0 0 0 0 0 0 0 0 0 51.90 61680 35856 99% 5291 0 1.537433 
0 239 4 7 3 43 71 19 187 44 86 1.324984 0 0 0 0 0 0 0 0 0 0 0 5.00 25496 35600 99% 635 0 1.054866 
0 240 2 4 14 61 71 12 110 41 93 1.910982 0 0 0 0 0 0 0 0 0 0 0 6.28 24632 35576 99% 756 0 1.032225 
0 241 11 8 5 52 60 4 78 42 36 1.230915 0 0 0 0 0 0 0 0 0 0 0 8.30 28044 35600 99% 1077 0 1.048741 
0 242 14 5 4 66 74 9 268 30 54 1.592843 0 0 0 0 0 0 0 0 0 0 0 7.36 26980 35600 99% 996 0 1.060050 
0 243 4 12 4 43 65 7 141 31 75 0.595647 0 0 0 0 0 0 0 0 0 0 0 4.35 24196 35560 99% 590 0 1.013358 
0 244 13 12 13 21 96 17 152 43 90 0.996816 0 0 0 0 0 0 0 0 0 0 0 2.50 23696 232 99% 362 0 9999.990234 
0 245 13 8 3 33 60 8 357 46 92 1.793370 0 0 0 0 0 0 0 0 0 0 0 2.55 23704 232 99% 387 0 9999.990234 
0 246 11 2 11 28 82 5 19 38 96 1.647885 0 0 0 0 0 0 0 0 0 0 0 5.70 23792 35600 99% 1114 0 1.002086 
0 247 3 5 5 25 88 13 141 30 54 1.503790 0 0 0 0 0 0 0 0 0 0 0 16.90 39680 35736 99% 1899 0 1.340635 
0 248 4 8 11 44 86 26 46 46 73 0.485090 0 0 0 0 0 0 0 0 0 0 0 7.84 30308 35688 99% 940 0 1.201560 
0 249 15 9 10 66 91 12 204 47 33 1.558241 0 0 0 0 0 0 0 0 0 0 0 81.44 88484 35912 99% 8411 0 1.467136 
0 250 15 15 2 27 75 14 269 33 52 1.892917 0 0 0 0 0 0 0 0 0 0 0 5.13 24984 35584 99% 791 0 1.019916 
0 251 12 10 7 59 73 18 276 45 53 0.821827 0 0 0 0 0 0 0 0 0 0 0 21.22 43652 35784 99% 2273 0 1.342853 
0 252 3 12 3 64 95 10 3 36 35 1.937296 0 0 0 0 0 0 0 0 0 0 0 24.07 49604 35736 99% 2656 0 1.408232 
0 253 14 10 14 53 69 27 241 50 88 0.124679 0 0 0 0 0 0 0 0 0 0 0 2.59 23708 232 99% 373 0 9999.990234 
0 254 4 6 9 21 87 13 240 47 55 0.426883 0 0 0 0 0 0 0 0 0 0 0 25.67 45316 35760 99% 2764 0 1.370449 
0 255 2 11 7 50 67 17 74 42 36 0.929614 0 0 0 0 0 0 0 0 0 0 0 234.29 179032 36296 99% 23261 0 2.208902 
0 256 2 11 5 57 76 12 203 44 86 1.121778 0 0 0 0 0 0 0 0 0 0 0 6.52 24584 35568 95% 820 0 1.024726 
0 257 2 6 2 42 78 7 263 47 59 1.946297 0 0 0 0 0 0 0 0 0 0 0 6.23 27468 35600 99% 846 0 1.081424 
0 258 8 4 7 70 69 13 151 31 95 0.350668 0 0 0 0 0 0 0 0 0 0 0 4.43 24160 35560 99% 623 0 1.012297 
0 259 15 7 0 53 78 13 94 41 46 0.274155 0 0 0 0 0 0 0 0 0 0 0 24.08 45308 35720 99% 2530 0 1.387653 
0 260 3 8 11 68 77 17 10 49 40 0.657640 0 0 0 0 0 0 0 0 0 0 0 224.64 162504 36248 99% 22386 0 3.136218 
0 261 13 6 1 34 66 7 145 36 89 1.678695 0 0 0 0 0 0 0 0 0 0 0 5.35 23724 35648 99% 942 0 1.000470 
0 262 14 12 1 67 93 21 226 50 56 0.052436 0 0 0 0 0 0 0 0 0 0 0 8.78 31204 35648 99% 1134 0 1.113203 
0 263 9 7 6 69 98 8 102 30 62 0.789523 0 0 0 0 0 0 0 0 0 0 0 4.89 24932 35568 98% 771 0 1.022110 
0 264 9 15 15 28 66 10 9 47 59 0.667095 0 0 0 0 0 0 0 0 0 0 0 5.88 25836 35584 99% 771 0 1.047343 
0 265 4 10 7 23 70 28 181 43 76 1.557041 0 0 0 0 0 0 0 0 0 0 0 6.26 27656 35656 98% 787 0 1.103836 
0 266 12 10 3 35 80 17 35 48 36 0.043567 0 0 0 0 0 0 0 0 0 0 0 213.72 181148 36344 99% 21275 0 2.607718 
0 267 11 15 4 22 67 11 4 49 82 1.404934 0 0 0 0 0 0 0 0 0 0 0 5.75 23712 35648 99% 717 0 1.000084 
0 268 2 7 6 46 62 0 215 44 36 0.235762 0 0 0 0 0 0 0 0 0 0 0 6.95 28072 35592 99% 917 0 1.034660 
0 269 2 3 11 47 69 22 51 49 39 0.526647 0 0 0 0 0 0 0 0 0 0 0 844.48 407976 37072 99% 83464 0 4.845023 
0 270 9 7 10 42 70 13 239 38 77 1.069752 0 0 0 0 0 0 0 0 0 0 0 2.57 24476 35576 99% 327 0 1.018264 
0 271 7 9 8 64 68 8 290 33 87 1.995672 0 0 0 0 0 0 0 0 0 0 0 5.32 24052 35560 99% 591 0 1.006679 
0 272 8 5 14 60 91 24 265 49 39 0.355042 0 0 0 0 0 0 0 0 0 0 0 792.35 338808 37032 99% 78175 0 2.634060 
0 273 7 8 10 25 81 25 227 43 76 1.402430 0 0 0 0 0 0 0 0 0 0 0 5.17 25648 35600 99% 732 0 1.052949 
0 274 11 2 3 32 84 20 35 30 33 1.631744 0 0 0 0 0 0 0 0 0 0 0 509.15 294008 36648 99% 50273 0 3.991645 
0 275 9 6 8 35 91 13 288 34 83 1.341389 0 0 0 0 0 0 0 0 0 0 0 2.29 24228 35560 99% 319 0 1.013442 
0 276 8 2 4 62 97 13 236 46 85 0.299642 0 0 0 0 0 0 0 0 0 0 0 2.17 24408 35568 99% 297 0 1.020061 
0 277 3 5 15 46 77 23 144 44 90 0.475743 0 0 0 0 0 0 0 0 0 0 0 2.64 26656 35632 97% 490 0 1.094650 
0 278 14 3 7 58 99 6 243 49 65 1.526952 0 0 0 0 0 0 0 0 0 0 0 5.34 25028 35576 99% 739 0 1.026149 
0 279 14 3 6 43 86 21 314 35 90 1.463873 0 0 0 0 0 0 0 0 0 0 0 5.35 23736 35648 99% 696 0 1.000036 
0 280 6 9 9 43 65 16 60 39 85 1.174153 0 0 0 0 0 0 0 0 0 0 0 4.93 24772 35576 99% 598 0 1.029030 
0 281 9 2 1 50 69 5 116 32 51 0.146852 0 0 0 0 0 0 0 0 0 0 0 5.78 26716 35584 99% 751 0 1.050899 
0 282 15 11 1 26 71 20 211 50 61 1.855411 0 0 0 0 0 0 0 0 0 0 0 5.35 25720 35600 98% 2611 0 1.042521 
0 283 14 14 3 60 93 25 148 45 59 0.851278 0 0 0 0 0 0 0 0 0 0 0 6.19 24784 35576 99% 890 0 1.012285 
0 284 15 2 8 24 61 12 183 39 55 1.827105 0 0 0 0 0 0 0 0 0 0 0 11.49 33736 35672 99% 1324 0 1.194785 
0 285 13 6 8 68 60 6 297 34 98 1.257758 0 0 0 0 0 0 0 0 0 0 0 4.34 23724 35648 98% 558 0 1.000482 
0 286 8 2 4 36 79 16 294 36 32 0.263938 0 0 0 0 0 0 0 0 0 0 0 518.63 248368 36672 99% 51096 0 2.561255 
0 287 4 5 6 29 79 13 349 42 64 1.825379 0 0 0 0 0 0 0 0 0 0 0 9.92 30368 35680 99% 1256 0 1.206117 
0 288 10 2 14 63 73 16 201 32 94 1.104624 0 0 0 0 0 0 0 0 0 0 0 4.49 24236 35560 97% 552 0 1.010211 
0 289 4 2 10 57 97 6 25 48 96 0.062354 0 0 0 0 0 0 0 0 0 0 0 5.39 24124 35552 99% 628 0 1.008536 
0 290 9 2 10 39 70 12 166 47 93 1.720298 0 0 0 0 0 0 0 0 0 0 0 5.58 24148 35560 99% 907 0 1.011778 
0 291 13 2 0 63 62 16 299 30 45 0.661791 0 0 0 0 0 0 0 0 0 0 0 78.54 78480 35960 99% 7890 0 1.874994 
0 292 3 2 1 29 91 16 167 33 94 1.647411 0 0 0 0 0 0 0 0 0 0 0 4.92 25320 35600 98% 571 0 1.049875 
0 293 2 14 6 42 72 24 67 45 95 1.316158 0 0 0 0 0 0 0 0 0 0 0 5.46 25964 35600 99% 682 0 1.066680 
0 294 6 5 11 61 84 6 199 39 68 1.256764 0 0 0 0 0 0 0 0 0 0 0 6.52 24616 35560 99% 845 0 1.017204 
0 295 9 7 14 21 94 20 169 42 44 0.783462 0 0 0 0 0 0 0 0 0 0 0 111.15 100436 36032 99% 11134 0 2.142185 
0 296 12 11 8 41 62 6 119 31 78 1.178390 0 0 0 0 0 0 0 0 0 0 0 4.62 23752 35648 97% 616 0 1.000121 
0 297 15 6 9 43 67 16 74 46 44 0.158325 0 0 0 0 0 0 0 0 0 0 0 72.34 84208 36064 99% 7600 0 1.935019 
0 298 7 11 15 63 75 12 122 46 91 1.881255 0 0 0 0 0 0 0 0 0 0 0 2.04 24072 35552 99% 1032 0 1.009355 
0 299 3 3 3 49 68 8 266 32 56 1.979471 0 0 0 0 0 0 0 0 0 0 0 4.20 28916 35616 99% 552 0 1.096856 
0 300 4 5 14 54 83 12 336 45 66 1.332263 0 0 0 0 0 0 0 0 0 0 0 6.96 28696 35672 99% 865 0 1.151022 
0 301 8 12 13 42 62 11 191 31 40 1.482065 0 0 0 0 0 0 0 0 0 0 0 18.21 41000 35744 99% 2015 0 1.285540 
0 302 11 12 6 20 67 15 150 40 89 1.663636 0 0 0 0 0 0 0 0 0 0 0 4.27 23676 35648 99% 722 0 1.000518 
0 303 11 8 6 55 64 10 25 43 60 1.870659 0 0 0 0 0 0 0 0 0 0 0 6.87 26984 35600 98% 1323 0 1.089960 
0 304 8 12 2 22 86 11 250 36 62 1.147243 0 0 0 0 0 0 0 0 0 0 0 5.08 24924 35576 99% 672 0 1.026065 
0 305 13 13 12 69 61 17 163 35 40 1.006609 0 0 0 0 0 0 0 0 0 0 0 60.36 67940 35896 99% 6163 0 1.559604 
0 306 3 8 4 42 88 12 47 30 62 0.945641 0 0 0 0 0 0 0 0 0 0 0 8.42 26908 35616 99% 1017 0 1.084981 
0 307 3 14 10 38 62 18 334 46 55 1.177183 0 0 0 0 0 0 0 0 0 0 0 23.09 46100 35784 99% 2729 0 1.515672 
0 308 3 5 2 22 82 1 162 33 87 1.619657 0 0 0 0 0 0 0 0 0 0 0 5.27 23956 35584 99% 977 0 1.003641 
0 309 4 2 2 66 81 14 153 46 38 0.886969 0 0 0 0 0 0 0 0 0 0 0 143.55 131584 36248 99% 14286 0 2.193917 
0 310 4 7 10 21 85 14 65 32 95 1.749330 0 0 0 0 0 0 0 0 0 0 0 4.84 24588 35568 98% 614 0 1.025727 
0 311 4 7 2 51 68 10 40 47 74 1.384818 0 0 0 0 0 0 0 0 0 0 0 6.39 24832 35584 99% 790 0 1.040495 
0 312 14 6 8 23 85 9 190 31 98 0.271441 0 0 0 0 0 0 0 0 0 0 0 2.96 23748 232 97% 394 0 9999.990234 
0 313 8 15 9 65 74 4 62 40 46 1.485582 0 0 0 0 0 0 0 0 0 0 0 5.90 25704 35568 98% 725 0 1.026065 
0 314 6 15 1 39 61 15 276 35 78 1.317846 0 0 0 0 0 0 0 0 0 0 0 4.95 24520 35568 98% 657 0 1.022773 
0 315 2 11 6 27 71 21 278 44 86 0.028476 0 0 0 0 0 0 0 0 0 0 0 5.37 26060 35608 98% 663 0 1.067585 
0 316 11 11 2 61 83 13 321 49 99 1.853056 0 0 0 0 0 0 0 0 0 0 0 4.31 23812 35632 99% 564 0 1.001025 
0 317 2 15 14 65 83 7 165 49 59 1.688398 0 0 0 0 0 0 0 0 0 0 0 6.82 25912 35584 99% 857 0 1.050610 
0 318 4 8 8 67 84 17 40 30 42 0.918559 0 0 0 0 0 0 0 0 0 0 0 79.52 88888 36072 99% 8121 0 2.361769 
0 319 3 8 3 31 97 23 169 49 46 0.704127 0 0 0 0 0 0 0 0 0 0 0 116.45 116960 36112 99% 11731 0 2.247962 
0 320 12 5 5 64 72 7 98 42 38 0.884454 0 0 0 0 0 0 0 0 0 0 0 13.70 36276 35656 99% 1624 0 1.151914 
0 321 9 15 5 43 78 11 214 31 91 0.717337 0 0 0 0 0 0 0 0 0 0 0 5.86 23892 35616 99% 714 0 1.002110 
0 322 8 12 2 26 96 11 203 44 89 0.796348 0 0 0 0 0 0 0 0 0 0 0 4.79 23980 35576 99% 608 0 1.005437 
0 323 12 8 8 29 78 2 311 39 40 0.896286 0 0 0 0 0 0 0 0 0 0 0 5.03 25716 35576 99% 706 0 1.024931 
0 324 14 12 1 61 67 13 244 39 41 1.261877 0 0 0 0 0 0 0 0 0 0 0 21.33 43636 35816 99% 2552 0 1.289748 
0 325 2 13 9 23 74 15 61 39 76 0.610377 0 0 0 0 0 0 0 0 0 0 0 6.54 26240 35600 99% 796 0 1.072937 
0 326 7 10 11 60 68 28 195 40 77 1.145785 0 0 0 0 0 0 0 0 0 0 0 6.30 25320 35592 98% 777 0 1.040326 
0 327 14 6 7 65 88 9 107 48 86 0.267326 0 0 0 0 0 0 0 0 0 0 0 2.79 23660 232 99% 420 0 9999.990234 
0 328 13 10 3 43 66 18 121 38 57 1.640877 0 0 0 0 0 0 0 0 0 0 0 5.51 26008 35592 99% 774 0 1.046065 
0 329 2 4 7 52 94 17 199 42 62 0.864706 0 0 0 0 0 0 0 0 0 0 0 15.99 38704 35736 99% 1885 0 1.287325 
0 330 2 8 14 29 72 19 297 30 73 1.980870 0 0 0 0 0 0 0 0 0 0 0 7.82 29400 35664 97% 996 0 1.157689 
0 331 5 4 4 31 93 4 344 38 34 1.530844 0 0 0 0 0 0 0 0 0 0 0 7.82 29608 35608 99% 1210 0 1.060821 
0 332 6 10 6 65 89 14 72 32 77 1.368044 0 0 0 0 0 0 0 0 0 0 0 4.70 24824 35576 98% 583 0 1.035420 
0 333 14 15 15 41 61 10 81 36 50 0.075103 0 0 0 0 0 0 0 0 0 0 0 6.32 26164 35592 98% 657 0 1.046776 
0 334 6 5 4 68 87 13 203 45 58 1.019942 0 0 0 0 0 0 0 0 0 0 0 16.77 38172 35728 99% 1857 0 1.289688 
0 335 5 9 4 58 74 21 95 31 56 0.760293 0 0 0 0 0 0 0 0 0 0 0 17.41 40660 35768 99% 2166 0 1.374198 
0 336 9 9 14 37 96 7 192 45 83 1.716401 0 0 0 0 0 0 0 0 0 0 0 4.85 23924 35576 99% 651 0 1.004654 
0 337 4 9 5 50 62 32 168 39 57 0.128041 0 0 0 0 0 0 0 0 0 0 0 18.55 41936 35824 99% 2094 0 1.296161 
0 338 2 11 2 46 83 27 133 38 98 0.556582 0 0 0 0 0 0 0 0 0 0 0 5.29 26156 35616 99% 641 0 1.072431 
0 339 12 5 6 59 80 10 236 44 73 0.684865 0 0 0 0 0 0 0 0 0 0 0 4.40 24012 35568 99% 548 0 1.005497 
0 340 5 7 7 43 76 10 160 34 43 0.415771 0 0 0 0 0 0 0 0 0 0 0 17.34 38624 35712 99% 1965 0 1.302684 
0 341 12 12 11 26 85 16 236 46 73 0.756191 0 0 0 0 0 0 0 0 0 0 0 3.14 23660 232 99% 427 0 9999.990234 
0 342 2 9 11 41 70 3 224 38 39 0.747152 0 0 0 0 0 0 0 0 0 0 0 6.01 26808 35592 99% 761 0 1.042243 
0 343 12 11 10 24 100 26 341 39 43 1.607480 0 0 0 0 0 0 0 0 0 0 0 92.81 86764 36136 99% 9583 0 2.027571 
0 344 5 12 10 62 80 1 300 47 95 0.232557 0 0 0 0 0 0 0 0 0 0 0 6.26 23952 35616 99% 807 0 1.002447 
0 345 13 3 2 34 70 25 225 44 43 1.821368 0 0 0 0 0 0 0 0 0 0 0 173.65 144432 36216 99% 17336 0 2.042436 
0 346 4 4 7 56 94 10 176 31 53 1.275352 0 0 0 0 0 0 0 0 0 0 0 7.67 33608 35672 99% 916 0 1.197509 
0 347 4 7 1 51 62 11 307 50 67 1.330686 0 0 0 0 0 0 0 0 0 0 0 6.01 27104 35624 98% 760 0 1.095988 
0 348 8 5 11 57 62 3 353 42 59 0.735219 0 0 0 0 0 0 0 0 0 0 0 5.23 24972 35560 99% 691 0 1.018530 
0 349 11 13 10 27 61 18 156 33 78 1.168579 0 0 0 0 0 0 0 0 0 0 0 4.27 23816 35648 99% 562 0 1.000494 
0 350 2 8 4 66 73 18 75 41 41 0.149871 0 0 0 0 0 0 0 0 0 0 0 236.18 158056 36512 99% 23484 0 2.128731 
0 351 6 4 2 51 94 12 5 36 55 1.538608 0 0 0 0 0 0 0 0 0 0 0 11.61 36372 35704 99% 1384 0 1.345819 
0 352 2 14 5 60 72 27 227 34 33 0.809907 0 0 0 0 0 0 0 0 0 0 0 210.77 146884 36336 99% 20917 0 2.026667 
0 353 7 13 5 33 72 6 126 33 95 0.003596 0 0 0 0 0 0 0 0 0 0 0 5.08 23844 35584 97% 669 0 1.002881 
0 354 14 10 9 24 67 9 52 48 77 0.791191 0 0 0 0 0 0 0 0 0 0 0 2.55 23660 232 98% 329 0 9999.990234 
0 355 8 12 6 58 94 9 328 33 32 0.981563 0 0 0 0 0 0 0 0 0 0 0 26.37 47756 35744 99% 2826 0 1.279054 
0 356 14 12 13 59 89 6 293 33 94 1.409622 0 0 0 0 0 0 0 0 0 0 0 2.54 23680 232 98% 471 0 9999.990234 
0 357 9 15 3 31 100 12 122 38 71 1.761366 0 0 0 0 0 0 0 0 0 0 0 5.05 24032 35560 98% 639 0 1.006209 
0 358 5 2 0 26 81 25 74 45 98 1.899989 0 0 0 0 0 0 0 0 0 0 0 5.93 26192 35608 99% 756 0 1.076687 
0 359 9 12 1 41 64 13 228 40 48 1.113384 0 0 0 0 0 0 0 0 0 0 0 20.10 41004 35744 99% 2321 0 1.261706 
0 360 2 14 9 51 94 17 185 35 76 1.584457 0 0 0 0 0 0 0 0 0 0 0 5.36 26328 35664 99% 689 0 1.080773 
0 361 7 10 7 43 62 16 36 37 85 0.940047 0 0 0 0 0 0 0 0 0 0 0 5.12 24492 35560 99% 614 0 1.020796 
0 362 14 3 11 38 60 13 154 41 94 0.167457 0 0 0 0 0 0 0 0 0 0 0 5.53 23744 35648 98% 697 0 1.000084 
0 363 14 5 13 46 80 17 208 41 39 1.814177 0 0 0 0 0 0 0 0 0 0 0 133.03 121872 36400 99% 13419 0 1.909196 
0 364 2 15 14 46 72 20 235 34 54 1.317447 0 0 0 0 0 0 0 0 0 0 0 14.62 37788 35768 99% 1616 0 1.236353 
0 365 6 5 5 41 81 14 303 39 67 1.851673 0 0 0 0 0 0 0 0 0 0 0 8.24 27680 35624 99% 993 0 1.093143 
0 366 5 2 3 38 99 10 199 38 54 1.639912 0 0 0 0 0 0 0 0 0 0 0 15.36 35812 35688 99% 1940 0 1.221187 
